step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
659,1781,0,0.0,714,0,0.0,1067,0,0.0,226,0.8,1.1,29,7,22
5000,10203,1,0.05,4075,0,0.0,6128,1,0.05,227,0.8,1.3,195,65,130
5000,9379,302,0.1865519795866893,3778,100,0.15090203666836197,5601,202,0.20420046617992063,228,0.8,1.5,1054,353,701
5000,7234,1069,0.19623401481780625,2902,462,0.1936738618218145,4332,607,0.19818259914094985,229,0.8,1.7,3223,1323,1900
5000,7173,1035,0.18558905255152927,2898,396,0.17555713440554838,4275,639,0.19180601590960192,230,0.8,1.9,3328,1316,2012
546,1526,0,0.0,616,0,0.0,910,0,0.0,231,0.0,1.1,40,23,17
567,1528,0,0.0,613,0,0.0,915,0,0.0,232,0.0,1.3,29,7,22
572,1532,0,0.0,606,0,0.0,926,0,0.0,233,0.0,1.5,48,20,28
924,2264,0,0.0,934,0,0.0,1330,0,0.0,234,0.0,1.7,56,5,51
843,2159,0,0.0,827,0,0.0,1332,0,0.0,235,0.0,1.9,55,18,37
549,1516,0,0.0,613,0,0.0,903,0,0.0,236,0.8,1.1,42,12,30
698,1803,0,0.0,681,0,0.0,1122,0,0.0,237,0.8,1.3,85,37,48
5000,5499,1353,0.17486544154354655,2151,553,0.1832953109068755,3348,800,0.16903829434614548,238,0.8,1.5,4974,2056,2918
5000,7588,826,0.21985877242390575,3038,309,0.22216725170724239,4550,517,0.2184790430263216,239,0.8,1.7,2885,1224,1661
5000,5423,1571,0.18723619605660966,2148,603,0.1739209157238126,3275,968,0.19553073535482926,240,0.8,1.9,5046,1983,3063
828,2118,0,0.0,863,0,0.0,1255,0,0.0,241,0.0,1.1,27,7,20
2370,5051,0,0.0,1990,0,0.0,3061,0,0.0,242,0.0,1.3,182,69,113
1691,3883,0,0.0,1585,0,0.0,2298,0,0.0,243,0.0,1.5,35,6,29
1136,2581,0,0.0,1049,0,0.0,1532,0,0.0,244,0.0,1.7,80,29,51
534,1513,0,0.0,613,0,0.0,900,0,0.0,245,0.0,1.9,34,15,19
434,1301,0,0.0,506,0,0.0,795,0,0.0,246,0.8,1.1,28,17,11
5000,8487,688,0.24524957692377697,3361,302,0.2401138263024824,5126,386,0.24926770305753568,247,0.8,1.3,2021,892,1129
1434,3221,0,0.0,1282,0,0.0,1939,0,0.0,248,0.8,1.5,61,17,44
5000,4789,1537,0.18248782250687004,1892,595,0.1810284813578401,2897,942,0.18340959319017439,249,0.8,1.7,5562,2269,3293
5000,8407,528,0.22085004674628653,3395,207,0.2169578665981736,5012,321,0.22335995730908834,250,0.8,1.9,1942,787,1155
1104,2552,0,0.0,1001,0,0.0,1551,0,0.0,251,0.0,1.1,83,37,46
889,2156,0,0.0,872,0,0.0,1284,0,0.0,252,0.0,1.3,60,21,39
556,1534,0,0.0,615,0,0.0,919,0,0.0,253,0.0,1.5,37,15,22
1059,2555,0,0.0,1032,0,0.0,1523,0,0.0,254,0.0,1.7,38,16,22
1223,2833,0,0.0,1141,0,0.0,1692,0,0.0,255,0.0,1.9,64,29,35
5000,5778,1288,0.19451236283420112,2393,471,0.1952297824854855,3385,817,0.19409877084429297,256,0.8,1.1,4714,1841,2873
5000,7138,1166,0.1825899821906754,2754,525,0.1791814985631516,4384,641,0.18538164194800763,257,0.8,1.3,3396,1472,1924
981,2298,0,0.0,893,0,0.0,1405,0,0.0,258,0.8,1.5,106,55,51
384,1241,0,0.0,504,0,0.0,737,0,0.0,259,0.8,1.7,22,7,15
862,2109,0,0.0,871,0,0.0,1238,0,0.0,260,0.8,1.9,79,29,50
800,1987,0,0.0,796,0,0.0,1191,0,0.0,261,0.0,1.1,57,25,32
1517,3396,0,0.0,1337,0,0.0,2059,0,0.0,262,0.0,1.3,55,27,28
